,Season,Season Encoding,Date,YearOfSeason,YearOfSeason Encoding,HomeTeam,HomeTeam Encoding,AwayTeam,AwayTeam Encoding,FTHG,FTAG,FTR,FTR Encoding,HTHG,HTAG,HTR,Referee,Referee Encoding,Fouls Called Per Game,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
440,Fall,0,28/09/2019,2019/20,2,Sheffield United,20,Liverpool,13,0.0,1.0,A,1,0.0,0.0,D,A Taylor,10,15.0,12.0,16.0,2.0,4.0,8.0,4.0,6.0,5.0,1.0,1.0,0.0,0.0
441,Fall,0,28/09/2019,2019/20,2,Aston Villa,-1,Burnley,-1,2.0,2.0,D,2,1.0,0.0,H,L Mason,4,14.0,16.0,10.0,3.0,3.0,10.0,16.0,7.0,3.0,1.0,4.0,0.0,0.0
442,Fall,0,28/09/2019,2019/20,2,Bournemouth,2,West Ham,28,2.0,2.0,D,2,1.0,1.0,D,S Attwell,11,14.0,13.0,17.0,5.0,6.0,7.0,8.0,6.0,6.0,3.0,1.0,0.0,0.0
443,Fall,0,28/09/2019,2019/20,2,Chelsea,5,Brighton,3,2.0,0.0,H,0,0.0,0.0,D,C Kavanagh,7,14.0,24.0,8.0,10.0,1.0,5.0,13.0,5.0,2.0,2.0,3.0,0.0,0.0
444,Fall,0,28/09/2019,2019/20,2,Crystal Palace,6,Norwich,18,2.0,0.0,H,0,1.0,0.0,H,J Moss,27,14.0,15.0,10.0,3.0,3.0,14.0,10.0,5.0,5.0,3.0,1.0,0.0,0.0
445,Fall,0,28/09/2019,2019/20,2,Tottenham,25,Southampton,21,2.0,1.0,H,0,2.0,1.0,H,G Scott,21,13.0,9.0,14.0,4.0,6.0,5.0,16.0,6.0,6.0,0.0,2.0,1.0,0.0
446,Fall,0,28/09/2019,2019/20,2,Wolves,29,Watford,26,2.0,0.0,H,0,1.0,0.0,H,P Tierney,5,15.0,6.0,14.0,2.0,5.0,5.0,6.0,1.0,6.0,0.0,1.0,0.0,0.0
447,Fall,0,28/09/2019,2019/20,2,Everton,7,Man City,14,1.0,3.0,A,1,1.0,1.0,D,M Oliver,28,14.0,12.0,20.0,8.0,9.0,4.0,8.0,5.0,2.0,2.0,2.0,0.0,0.0
448,Fall,0,29/09/2019,2019/20,2,Leicester,12,Newcastle,17,5.0,0.0,H,0,1.0,0.0,H,C Pawson,25,15.0,13.0,3.0,5.0,0.0,12.0,9.0,9.0,0.0,1.0,1.0,0.0,1.0
449,Fall,0,30/09/2019,2019/20,2,Man United,15,Arsenal,0,1.0,1.0,D,2,1.0,0.0,H,K Friend,19,14.0,16.0,10.0,4.0,5.0,18.0,13.0,8.0,7.0,4.0,2.0,0.0,0.0
450,Fall,0,05/10/2019,2018/19,3,Brighton,3,Tottenham,25,3.0,0.0,H,0,2.0,0.0,H,J Moss,27,14.0,17.0,8.0,6.0,3.0,11.0,7.0,4.0,4.0,2.0,1.0,0.0,0.0
451,Fall,0,05/10/2019,2018/19,3,Burnley,-1,Everton,7,1.0,0.0,H,0,0.0,0.0,D,G Scott,21,13.0,9.0,11.0,3.0,2.0,5.0,12.0,7.0,9.0,2.0,1.0,0.0,1.0
452,Fall,0,05/10/2019,2018/19,3,Liverpool,13,Leicester,12,2.0,1.0,H,0,1.0,0.0,H,C Kavanagh,7,14.0,18.0,2.0,8.0,1.0,9.0,17.0,4.0,6.0,1.0,4.0,0.0,0.0
453,Fall,0,05/10/2019,2018/19,3,Norwich,18,Aston Villa,-1,1.0,5.0,A,1,0.0,2.0,A,A Madley,20,15.0,21.0,22.0,5.0,12.0,14.0,17.0,10.0,6.0,1.0,3.0,0.0,0.0
454,Fall,0,05/10/2019,2018/19,3,Watford,26,Sheffield United,20,0.0,0.0,D,2,0.0,0.0,D,A Marriner,14,13.0,8.0,9.0,2.0,3.0,7.0,6.0,7.0,7.0,0.0,2.0,0.0,0.0
455,Fall,0,05/10/2019,2018/19,3,West Ham,28,Crystal Palace,6,1.0,2.0,A,1,0.0,0.0,D,M Oliver,28,14.0,9.0,7.0,4.0,4.0,11.0,7.0,2.0,2.0,3.0,2.0,0.0,0.0
456,Fall,0,06/10/2019,,-1,Arsenal,0,Bournemouth,2,1.0,0.0,H,0,1.0,0.0,H,M Atkinson,16,13.0,12.0,10.0,2.0,2.0,12.0,6.0,14.0,5.0,1.0,2.0,0.0,0.0
457,Fall,0,06/10/2019,,-1,Man City,14,Wolves,29,0.0,2.0,A,1,0.0,0.0,D,C Pawson,25,15.0,18.0,7.0,2.0,2.0,11.0,14.0,9.0,1.0,5.0,2.0,0.0,0.0
458,Fall,0,06/10/2019,,-1,Southampton,21,Chelsea,5,1.0,4.0,A,1,1.0,3.0,A,P Tierney,5,15.0,10.0,13.0,3.0,7.0,8.0,15.0,3.0,4.0,0.0,1.0,0.0,0.0
459,Fall,0,06/10/2019,,-1,Newcastle,17,Man United,15,1.0,0.0,H,0,0.0,0.0,D,M Dean,23,14.0,12.0,12.0,2.0,3.0,12.0,10.0,4.0,6.0,3.0,3.0,0.0,0.0
460,Fall,0,19/10/2019,2019/20,2,Everton,7,West Ham,28,2.0,0.0,H,0,1.0,0.0,H,P Tierney,5,15.0,19.0,8.0,10.0,4.0,15.0,15.0,11.0,2.0,2.0,2.0,0.0,0.0
461,Fall,0,19/10/2019,2019/20,2,Aston Villa,-1,Brighton,3,2.0,1.0,H,0,1.0,1.0,D,D Coote,9,14.0,24.0,20.0,8.0,5.0,9.0,17.0,7.0,5.0,1.0,2.0,0.0,1.0
462,Fall,0,19/10/2019,2019/20,2,Bournemouth,2,Norwich,18,0.0,0.0,D,2,0.0,0.0,D,L Mason,4,14.0,11.0,10.0,2.0,1.0,8.0,11.0,6.0,7.0,1.0,3.0,0.0,0.0
463,Fall,0,19/10/2019,2019/20,2,Chelsea,5,Newcastle,17,1.0,0.0,H,0,0.0,0.0,D,A Marriner,14,13.0,16.0,5.0,8.0,0.0,9.0,12.0,11.0,0.0,2.0,1.0,0.0,0.0
464,Fall,0,19/10/2019,2019/20,2,Leicester,12,Burnley,-1,2.0,1.0,H,0,1.0,1.0,D,J Moss,27,14.0,19.0,13.0,3.0,4.0,4.0,10.0,9.0,4.0,0.0,3.0,0.0,0.0
465,Fall,0,19/10/2019,2019/20,2,Tottenham,25,Watford,26,1.0,1.0,D,2,0.0,1.0,A,C Kavanagh,7,14.0,12.0,7.0,2.0,2.0,5.0,9.0,11.0,2.0,4.0,3.0,0.0,0.0
466,Fall,0,19/10/2019,2019/20,2,Wolves,29,Southampton,21,1.0,1.0,D,2,0.0,0.0,D,P Bankes,3,13.0,4.0,14.0,1.0,5.0,10.0,17.0,1.0,3.0,3.0,2.0,0.0,0.0
467,Fall,0,19/10/2019,2019/20,2,Crystal Palace,6,Man City,14,0.0,2.0,A,1,0.0,2.0,A,A Taylor,10,15.0,7.0,21.0,2.0,10.0,8.0,10.0,1.0,8.0,1.0,1.0,0.0,0.0
468,Fall,0,20/10/2019,2019/20,2,Man United,15,Liverpool,13,1.0,1.0,D,2,1.0,0.0,H,M Atkinson,16,13.0,7.0,10.0,2.0,4.0,6.0,14.0,3.0,1.0,0.0,1.0,0.0,0.0
469,Fall,0,21/10/2019,2019/20,2,Sheffield United,20,Arsenal,0,1.0,0.0,H,0,1.0,0.0,H,M Dean,23,14.0,8.0,9.0,2.0,3.0,10.0,12.0,7.0,12.0,4.0,4.0,0.0,0.0
470,Fall,0,25/10/2019,2019/20,2,Southampton,21,Leicester,12,0.0,9.0,A,1,0.0,5.0,A,A Marriner,14,13.0,6.0,25.0,3.0,15.0,3.0,12.0,2.0,7.0,0.0,0.0,1.0,0.0
471,Fall,0,26/10/2019,2019/20,2,Man City,14,Aston Villa,-1,3.0,0.0,H,0,0.0,0.0,D,G Scott,21,13.0,25.0,11.0,9.0,5.0,10.0,5.0,13.0,7.0,1.0,1.0,1.0,0.0
472,Fall,0,26/10/2019,2019/20,2,Brighton,3,Everton,7,3.0,2.0,H,0,1.0,1.0,D,A Madley,20,15.0,8.0,10.0,4.0,6.0,12.0,12.0,0.0,5.0,2.0,1.0,0.0,0.0
473,Fall,0,26/10/2019,2019/20,2,Watford,26,Bournemouth,2,0.0,0.0,D,2,0.0,0.0,D,M Dean,23,14.0,7.0,15.0,3.0,5.0,14.0,8.0,5.0,10.0,5.0,3.0,0.0,0.0
474,Fall,0,26/10/2019,2019/20,2,West Ham,28,Sheffield United,20,1.0,1.0,D,2,1.0,0.0,H,D Coote,9,14.0,12.0,10.0,4.0,4.0,7.0,10.0,10.0,4.0,2.0,2.0,0.0,0.0
475,Fall,0,26/10/2019,2019/20,2,Burnley,-1,Chelsea,5,2.0,4.0,A,1,0.0,2.0,A,M Oliver,28,14.0,13.0,16.0,5.0,7.0,7.0,8.0,5.0,6.0,3.0,2.0,0.0,0.0
476,Fall,0,27/10/2019,2019/20,2,Newcastle,17,Wolves,29,1.0,1.0,D,2,1.0,0.0,H,K Friend,19,14.0,13.0,13.0,2.0,5.0,8.0,15.0,3.0,6.0,2.0,2.0,1.0,0.0
477,Fall,0,27/10/2019,2019/20,2,Arsenal,0,Crystal Palace,6,2.0,2.0,D,2,2.0,1.0,H,M Atkinson,16,13.0,15.0,10.0,6.0,4.0,18.0,9.0,12.0,5.0,2.0,0.0,0.0,0.0
478,Fall,0,27/10/2019,2019/20,2,Liverpool,13,Tottenham,25,2.0,1.0,H,0,0.0,1.0,A,A Taylor,10,15.0,21.0,11.0,13.0,4.0,9.0,11.0,8.0,3.0,3.0,3.0,0.0,0.0
479,Fall,0,27/10/2019,2019/20,2,Norwich,18,Man United,15,1.0,3.0,A,1,0.0,2.0,A,S Attwell,11,14.0,10.0,21.0,3.0,11.0,13.0,10.0,1.0,10.0,2.0,2.0,0.0,0.0
480,Fall,0,02/11/2019,2018/19,3,Bournemouth,2,Man United,15,1.0,0.0,H,0,1.0,0.0,H,C Kavanagh,7,14.0,12.0,15.0,6.0,4.0,14.0,12.0,4.0,10.0,4.0,3.0,0.0,0.0
481,Fall,0,02/11/2019,2018/19,3,Arsenal,0,Wolves,29,1.0,1.0,D,2,1.0,0.0,H,M Oliver,28,14.0,10.0,25.0,4.0,8.0,6.0,15.0,8.0,9.0,0.0,2.0,0.0,0.0
482,Fall,0,02/11/2019,2018/19,3,Aston Villa,-1,Liverpool,13,1.0,2.0,A,1,1.0,0.0,H,J Moss,27,14.0,5.0,25.0,2.0,6.0,12.0,9.0,2.0,10.0,1.0,2.0,0.0,0.0
483,Fall,0,02/11/2019,2018/19,3,Brighton,3,Norwich,18,2.0,0.0,H,0,0.0,0.0,D,K Friend,19,14.0,21.0,7.0,5.0,0.0,11.0,8.0,8.0,3.0,0.0,1.0,0.0,0.0
484,Fall,0,02/11/2019,2018/19,3,Man City,14,Southampton,21,2.0,1.0,H,0,0.0,1.0,A,L Mason,4,14.0,26.0,3.0,4.0,3.0,11.0,10.0,17.0,0.0,3.0,1.0,0.0,0.0
485,Fall,0,02/11/2019,2018/19,3,Sheffield United,20,Burnley,-1,3.0,0.0,H,0,3.0,0.0,H,S Hooper,0,14.0,13.0,6.0,6.0,0.0,8.0,12.0,7.0,6.0,1.0,2.0,0.0,0.0
486,Fall,0,02/11/2019,2018/19,3,West Ham,28,Newcastle,17,2.0,3.0,A,1,0.0,2.0,A,S Attwell,11,14.0,16.0,12.0,6.0,9.0,10.0,7.0,7.0,3.0,2.0,1.0,0.0,0.0
487,Fall,0,02/11/2019,2018/19,3,Watford,26,Chelsea,5,1.0,2.0,A,1,0.0,1.0,A,A Taylor,10,15.0,12.0,16.0,3.0,10.0,8.0,5.0,1.0,6.0,4.0,2.0,0.0,0.0
488,Fall,0,03/11/2019,2018/19,3,Crystal Palace,6,Leicester,12,0.0,2.0,A,1,0.0,0.0,D,P Tierney,5,15.0,12.0,14.0,3.0,5.0,15.0,16.0,5.0,6.0,2.0,2.0,0.0,0.0
489,Fall,0,03/11/2019,2018/19,3,Everton,7,Tottenham,25,1.0,1.0,D,2,0.0,0.0,D,M Atkinson,16,13.0,7.0,4.0,3.0,2.0,9.0,8.0,5.0,2.0,1.0,2.0,0.0,1.0
490,Fall,0,08/11/2019,2019/20,2,Norwich,18,Watford,26,0.0,2.0,A,1,0.0,1.0,A,A Marriner,14,13.0,17.0,12.0,5.0,2.0,7.0,13.0,10.0,4.0,1.0,2.0,0.0,1.0
491,Fall,0,09/11/2019,2019/20,2,Chelsea,5,Crystal Palace,6,2.0,0.0,H,0,0.0,0.0,D,M Dean,23,14.0,23.0,3.0,5.0,1.0,9.0,17.0,7.0,0.0,3.0,2.0,0.0,0.0
492,Fall,0,09/11/2019,2019/20,2,Burnley,-1,West Ham,28,3.0,0.0,H,0,2.0,0.0,H,K Friend,19,14.0,14.0,7.0,12.0,4.0,17.0,10.0,11.0,4.0,2.0,1.0,0.0,0.0
493,Fall,0,09/11/2019,2019/20,2,Newcastle,17,Bournemouth,2,2.0,1.0,H,0,1.0,1.0,D,M Atkinson,16,13.0,20.0,16.0,9.0,3.0,10.0,5.0,5.0,4.0,2.0,0.0,0.0,0.0
494,Fall,0,09/11/2019,2019/20,2,Southampton,21,Everton,7,1.0,2.0,A,1,0.0,1.0,A,P Tierney,5,15.0,4.0,24.0,3.0,5.0,12.0,12.0,5.0,9.0,1.0,1.0,0.0,0.0
495,Fall,0,09/11/2019,2019/20,2,Tottenham,25,Sheffield United,20,1.0,1.0,D,2,0.0,0.0,D,G Scott,21,13.0,17.0,14.0,5.0,4.0,6.0,9.0,4.0,4.0,2.0,2.0,0.0,0.0
496,Fall,0,09/11/2019,2019/20,2,Leicester,12,Arsenal,0,2.0,0.0,H,0,0.0,0.0,D,C Kavanagh,7,14.0,19.0,8.0,7.0,1.0,10.0,10.0,5.0,4.0,1.0,1.0,0.0,0.0
497,Fall,0,10/11/2019,2019/20,2,Man United,15,Brighton,3,3.0,1.0,H,0,2.0,0.0,H,J Moss,27,14.0,21.0,6.0,11.0,2.0,10.0,14.0,5.0,2.0,2.0,5.0,0.0,0.0
498,Fall,0,10/11/2019,2019/20,2,Wolves,29,Aston Villa,-1,2.0,1.0,H,0,1.0,0.0,H,A Taylor,10,15.0,17.0,13.0,5.0,4.0,17.0,8.0,6.0,3.0,4.0,3.0,0.0,0.0
499,Fall,0,10/11/2019,2019/20,2,Liverpool,13,Man City,14,3.0,1.0,H,0,2.0,0.0,H,M Oliver,28,14.0,12.0,18.0,5.0,3.0,10.0,5.0,4.0,13.0,0.0,2.0,0.0,0.0
500,Fall,0,23/11/2019,2019/20,2,West Ham,28,Tottenham,25,2.0,3.0,A,1,0.0,2.0,A,M Oliver,28,14.0,11.0,15.0,4.0,6.0,12.0,14.0,3.0,7.0,3.0,2.0,0.0,0.0
501,Fall,0,23/11/2019,2019/20,2,Arsenal,0,Southampton,21,2.0,2.0,D,2,1.0,1.0,D,S Attwell,11,14.0,12.0,21.0,5.0,6.0,13.0,19.0,6.0,8.0,6.0,2.0,0.0,0.0
502,Fall,0,23/11/2019,2019/20,2,Bournemouth,2,Wolves,29,1.0,2.0,A,1,0.0,2.0,A,S Hooper,0,14.0,9.0,17.0,2.0,7.0,10.0,12.0,5.0,9.0,2.0,1.0,1.0,0.0
503,Fall,0,23/11/2019,2019/20,2,Brighton,3,Leicester,12,0.0,2.0,A,1,0.0,0.0,D,M Dean,23,14.0,7.0,19.0,0.0,9.0,9.0,1.0,6.0,7.0,2.0,0.0,0.0,0.0
504,Fall,0,23/11/2019,2019/20,2,Crystal Palace,6,Liverpool,13,1.0,2.0,A,1,0.0,0.0,D,K Friend,19,14.0,16.0,12.0,6.0,4.0,8.0,7.0,9.0,8.0,0.0,1.0,0.0,0.0
505,Fall,0,23/11/2019,2019/20,2,Everton,7,Norwich,18,0.0,2.0,A,1,0.0,0.0,D,A Taylor,10,15.0,18.0,13.0,7.0,5.0,12.0,11.0,7.0,7.0,3.0,5.0,0.0,0.0
506,Fall,0,23/11/2019,2019/20,2,Watford,26,Burnley,-1,0.0,3.0,A,1,0.0,0.0,D,P Tierney,5,15.0,15.0,11.0,4.0,5.0,14.0,13.0,7.0,5.0,0.0,3.0,0.0,0.0
507,Fall,0,23/11/2019,2019/20,2,Man City,14,Chelsea,5,2.0,1.0,H,0,2.0,1.0,H,M Atkinson,16,13.0,15.0,11.0,4.0,2.0,5.0,9.0,8.0,2.0,1.0,1.0,0.0,0.0
508,Fall,0,24/11/2019,2019/20,2,Sheffield United,20,Man United,15,3.0,3.0,D,2,1.0,0.0,H,A Marriner,14,13.0,12.0,11.0,8.0,5.0,13.0,10.0,6.0,3.0,1.0,2.0,0.0,0.0
509,Fall,0,25/11/2019,2019/20,2,Aston Villa,-1,Newcastle,17,2.0,0.0,H,0,2.0,0.0,H,L Mason,4,14.0,17.0,11.0,8.0,5.0,10.0,9.0,11.0,6.0,1.0,1.0,0.0,0.0
510,Fall,0,30/11/2019,2019/20,2,Newcastle,17,Man City,14,2.0,2.0,D,2,1.0,1.0,D,C Kavanagh,7,14.0,6.0,24.0,3.0,9.0,4.0,6.0,1.0,10.0,1.0,2.0,0.0,0.0
511,Fall,0,30/11/2019,2019/20,2,Burnley,-1,Crystal Palace,6,0.0,2.0,A,1,0.0,1.0,A,P Bankes,3,13.0,15.0,7.0,4.0,2.0,13.0,10.0,5.0,6.0,2.0,0.0,0.0,0.0
512,Fall,0,30/11/2019,2019/20,2,Chelsea,5,West Ham,28,0.0,1.0,A,1,0.0,0.0,D,J Moss,27,14.0,19.0,5.0,6.0,4.0,0.0,16.0,9.0,3.0,0.0,3.0,0.0,0.0
513,Fall,0,30/11/2019,2019/20,2,Liverpool,13,Brighton,3,2.0,1.0,H,0,2.0,0.0,H,M Atkinson,16,13.0,15.0,12.0,7.0,5.0,3.0,10.0,4.0,5.0,0.0,0.0,1.0,0.0
514,Fall,0,30/11/2019,2019/20,2,Tottenham,25,Bournemouth,2,3.0,2.0,H,0,1.0,0.0,H,L Mason,4,14.0,15.0,20.0,5.0,6.0,10.0,12.0,4.0,8.0,0.0,2.0,0.0,0.0
515,Fall,0,30/11/2019,2019/20,2,Southampton,21,Watford,26,2.0,1.0,H,0,0.0,1.0,A,M Oliver,28,14.0,11.0,6.0,6.0,3.0,6.0,10.0,6.0,7.0,1.0,0.0,0.0,0.0
516,Winter,1,01/12/2019,2018/19,3,Norwich,18,Arsenal,0,2.0,2.0,D,2,2.0,1.0,H,P Tierney,5,15.0,15.0,16.0,8.0,7.0,8.0,10.0,7.0,12.0,2.0,1.0,0.0,0.0
517,Winter,1,01/12/2019,2018/19,3,Wolves,29,Sheffield United,20,1.0,1.0,D,2,0.0,1.0,A,D Coote,9,14.0,13.0,9.0,3.0,4.0,12.0,18.0,7.0,2.0,1.0,4.0,0.0,0.0
518,Winter,1,01/12/2019,2018/19,3,Leicester,12,Everton,7,2.0,1.0,H,0,0.0,1.0,A,G Scott,21,13.0,16.0,11.0,6.0,3.0,7.0,9.0,4.0,4.0,0.0,1.0,0.0,0.0
519,Winter,1,01/12/2019,2018/19,3,Man United,15,Aston Villa,-1,2.0,2.0,D,2,1.0,1.0,D,C Pawson,25,15.0,16.0,9.0,6.0,3.0,16.0,8.0,9.0,9.0,4.0,1.0,0.0,0.0
520,Winter,1,03/12/2019,2018/19,3,Crystal Palace,6,Bournemouth,2,1.0,0.0,H,0,0.0,0.0,D,A Taylor,10,15.0,7.0,6.0,2.0,3.0,6.0,15.0,6.0,9.0,3.0,3.0,1.0,0.0
521,Winter,1,03/12/2019,2018/19,3,Burnley,-1,Man City,14,1.0,4.0,A,1,0.0,1.0,A,J Moss,27,14.0,4.0,17.0,2.0,8.0,9.0,6.0,3.0,6.0,1.0,1.0,0.0,0.0
522,Winter,1,04/12/2019,2018/19,3,Chelsea,5,Aston Villa,-1,2.0,1.0,H,0,1.0,1.0,D,C Kavanagh,7,14.0,25.0,9.0,9.0,3.0,18.0,10.0,9.0,5.0,2.0,1.0,0.0,0.0
523,Winter,1,04/12/2019,2018/19,3,Leicester,12,Watford,26,2.0,0.0,H,0,0.0,0.0,D,C Pawson,25,15.0,12.0,4.0,6.0,1.0,13.0,16.0,7.0,2.0,3.0,2.0,0.0,0.0
524,Winter,1,04/12/2019,2018/19,3,Man United,15,Tottenham,25,2.0,1.0,H,0,1.0,1.0,D,P Tierney,5,15.0,12.0,8.0,7.0,5.0,9.0,9.0,4.0,3.0,0.0,1.0,0.0,0.0
525,Winter,1,04/12/2019,2018/19,3,Southampton,21,Norwich,18,2.0,1.0,H,0,2.0,0.0,H,K Friend,19,14.0,14.0,10.0,5.0,3.0,12.0,7.0,6.0,1.0,1.0,1.0,0.0,0.0
526,Winter,1,04/12/2019,2018/19,3,Wolves,29,West Ham,28,2.0,0.0,H,0,1.0,0.0,H,A Marriner,14,13.0,13.0,6.0,7.0,3.0,8.0,9.0,5.0,4.0,1.0,2.0,0.0,0.0
527,Winter,1,04/12/2019,2018/19,3,Liverpool,13,Everton,7,5.0,2.0,H,0,4.0,2.0,H,M Dean,23,14.0,11.0,12.0,5.0,4.0,13.0,17.0,5.0,6.0,1.0,2.0,0.0,0.0
528,Winter,1,05/12/2019,2018/19,3,Sheffield United,20,Newcastle,17,0.0,2.0,A,1,0.0,1.0,A,S Attwell,11,14.0,13.0,6.0,6.0,4.0,10.0,6.0,8.0,1.0,2.0,0.0,0.0,0.0
529,Winter,1,05/12/2019,2018/19,3,Arsenal,0,Brighton,3,1.0,2.0,A,1,0.0,1.0,A,G Scott,21,13.0,12.0,20.0,5.0,9.0,10.0,11.0,9.0,9.0,3.0,1.0,0.0,0.0
530,Winter,1,07/12/2019,,-1,Everton,7,Chelsea,5,3.0,1.0,H,0,1.0,0.0,H,C Pawson,25,15.0,13.0,15.0,7.0,4.0,14.0,9.0,1.0,5.0,3.0,0.0,0.0,0.0
531,Winter,1,07/12/2019,,-1,Bournemouth,2,Liverpool,13,0.0,3.0,A,1,0.0,2.0,A,C Kavanagh,7,14.0,3.0,21.0,0.0,9.0,5.0,6.0,1.0,3.0,0.0,1.0,0.0,0.0
532,Winter,1,07/12/2019,,-1,Tottenham,25,Burnley,-1,5.0,0.0,H,0,3.0,0.0,H,K Friend,19,14.0,13.0,7.0,7.0,1.0,12.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0
533,Winter,1,07/12/2019,,-1,Watford,26,Crystal Palace,6,0.0,0.0,D,2,0.0,0.0,D,M Atkinson,16,13.0,13.0,3.0,3.0,0.0,15.0,16.0,6.0,2.0,4.0,2.0,0.0,0.0
534,Winter,1,07/12/2019,,-1,Man City,14,Man United,15,1.0,2.0,A,1,0.0,2.0,A,A Taylor,10,15.0,22.0,11.0,5.0,7.0,10.0,10.0,16.0,3.0,3.0,2.0,0.0,0.0
535,Winter,1,08/12/2019,2019/20,2,Aston Villa,-1,Leicester,12,1.0,4.0,A,1,1.0,2.0,A,M Oliver,28,14.0,15.0,23.0,2.0,8.0,21.0,15.0,8.0,5.0,6.0,2.0,0.0,0.0
536,Winter,1,08/12/2019,2019/20,2,Newcastle,17,Southampton,21,2.0,1.0,H,0,0.0,0.0,D,D Coote,9,14.0,12.0,19.0,6.0,4.0,11.0,17.0,3.0,12.0,1.0,3.0,0.0,0.0
537,Winter,1,08/12/2019,2019/20,2,Norwich,18,Sheffield United,20,1.0,2.0,A,1,1.0,0.0,H,S Hooper,0,14.0,14.0,9.0,4.0,3.0,6.0,12.0,9.0,1.0,0.0,4.0,0.0,0.0
538,Winter,1,08/12/2019,2019/20,2,Brighton,3,Wolves,29,2.0,2.0,D,2,2.0,2.0,D,J Moss,27,14.0,13.0,13.0,4.0,5.0,10.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0
539,Winter,1,09/12/2019,2019/20,2,West Ham,28,Arsenal,0,1.0,3.0,A,1,1.0,0.0,H,M Dean,23,14.0,11.0,10.0,4.0,3.0,12.0,6.0,4.0,3.0,2.0,0.0,0.0,0.0
540,Winter,1,14/12/2019,2019/20,2,Liverpool,13,Watford,26,2.0,0.0,H,0,1.0,0.0,H,A Marriner,14,13.0,16.0,8.0,6.0,2.0,8.0,6.0,6.0,3.0,2.0,1.0,0.0,0.0
541,Winter,1,14/12/2019,2019/20,2,Burnley,-1,Newcastle,17,1.0,0.0,H,0,0.0,0.0,D,T Robinson,29,15.0,7.0,9.0,4.0,0.0,15.0,12.0,4.0,3.0,0.0,2.0,0.0,0.0
542,Winter,1,14/12/2019,2019/20,2,Chelsea,5,Bournemouth,2,0.0,1.0,A,1,0.0,0.0,D,G Scott,21,13.0,18.0,11.0,5.0,2.0,9.0,14.0,9.0,4.0,1.0,2.0,0.0,0.0
543,Winter,1,14/12/2019,2019/20,2,Leicester,12,Norwich,18,1.0,1.0,D,2,1.0,1.0,D,A Madley,20,15.0,18.0,10.0,5.0,3.0,11.0,15.0,12.0,4.0,0.0,4.0,0.0,0.0
544,Winter,1,14/12/2019,2019/20,2,Sheffield United,20,Aston Villa,-1,2.0,0.0,H,0,0.0,0.0,D,P Bankes,3,13.0,7.0,8.0,3.0,0.0,10.0,9.0,3.0,2.0,2.0,2.0,0.0,0.0
545,Winter,1,14/12/2019,2019/20,2,Southampton,21,West Ham,28,0.0,1.0,A,1,0.0,1.0,A,M Atkinson,16,13.0,11.0,11.0,2.0,4.0,9.0,14.0,5.0,8.0,1.0,3.0,0.0,0.0
546,Winter,1,15/12/2019,2019/20,2,Man United,15,Everton,7,1.0,1.0,D,2,0.0,1.0,A,M Oliver,28,14.0,24.0,8.0,8.0,3.0,10.0,12.0,6.0,5.0,1.0,2.0,0.0,0.0
547,Winter,1,15/12/2019,2019/20,2,Wolves,29,Tottenham,25,1.0,2.0,A,1,0.0,1.0,A,S Attwell,11,14.0,18.0,9.0,5.0,5.0,14.0,10.0,11.0,2.0,4.0,4.0,0.0,0.0
548,Winter,1,15/12/2019,2019/20,2,Arsenal,0,Man City,14,0.0,3.0,A,1,0.0,3.0,A,P Tierney,5,15.0,6.0,14.0,1.0,7.0,9.0,24.0,3.0,3.0,1.0,4.0,0.0,0.0
549,Winter,1,16/12/2019,2019/20,2,Crystal Palace,6,Brighton,3,1.0,1.0,D,2,0.0,0.0,D,C Pawson,25,15.0,11.0,15.0,4.0,10.0,7.0,12.0,3.0,7.0,1.0,1.0,0.0,0.0
550,Winter,1,21/12/2019,2019/20,2,Everton,7,Arsenal,0,0.0,0.0,D,2,0.0,0.0,D,K Friend,19,14.0,9.0,6.0,0.0,2.0,10.0,11.0,5.0,4.0,2.0,3.0,0.0,0.0
551,Winter,1,21/12/2019,2019/20,2,Aston Villa,-1,Southampton,21,1.0,3.0,A,1,0.0,2.0,A,C Pawson,25,15.0,19.0,17.0,6.0,8.0,16.0,15.0,7.0,5.0,2.0,1.0,0.0,0.0
552,Winter,1,21/12/2019,2019/20,2,Bournemouth,2,Burnley,-1,0.0,1.0,A,1,0.0,0.0,D,M Atkinson,16,13.0,3.0,2.0,0.0,1.0,13.0,21.0,4.0,5.0,2.0,4.0,0.0,0.0
553,Winter,1,21/12/2019,2019/20,2,Brighton,3,Sheffield United,20,0.0,1.0,A,1,0.0,1.0,A,R Jones,17,14.0,9.0,7.0,2.0,2.0,6.0,11.0,4.0,3.0,1.0,3.0,0.0,0.0
554,Winter,1,21/12/2019,2019/20,2,Newcastle,17,Crystal Palace,6,1.0,0.0,H,0,0.0,0.0,D,S Hooper,0,14.0,8.0,16.0,3.0,4.0,12.0,11.0,4.0,5.0,2.0,0.0,0.0,0.0
555,Winter,1,21/12/2019,2019/20,2,Norwich,18,Wolves,29,1.0,2.0,A,1,1.0,0.0,H,P Bankes,3,13.0,13.0,14.0,7.0,4.0,7.0,14.0,3.0,11.0,2.0,4.0,0.0,0.0
